questid2,filedate,age2,mr30est
49083765,10/09/2020,13,91
46194765,10/09/2020,13,91
14244765,10/09/2020,11,91
72444765,10/09/2020,6,93
77944765,10/09/2020,15,93
35144765,10/09/2020,12,91
69554765,10/09/2020,15,91
86284765,10/09/2020,5,91
63584765,10/09/2020,17,93
87184765,10/09/2020,15,93
21395865,10/09/2020,14,93
59595865,10/09/2020,15,93
73195865,10/09/2020,14,91
67505865,10/09/2020,12,93
55705865,10/09/2020,6,91
11535865,10/09/2020,15,93
11245865,10/09/2020,14,93
41055865,10/09/2020,13,93
80775865,10/09/2020,2,98
67406865,10/09/2020,11,93
82906865,10/09/2020,3,91
61816865,10/09/2020,14,91
44846865,10/09/2020,10,91
93946865,10/09/2020,6,91
76697865,10/09/2020,12,91
12617865,10/09/2020,5,93
39917865,10/09/2020,11,99
19727865,10/09/2020,10,99
73137865,10/09/2020,16,91
17257865,10/09/2020,15,91
14367865,10/09/2020,12,99
19818865,10/09/2020,7,93
42468865,10/09/2020,4,91
69768865,10/09/2020,13,98
15168865,10/09/2020,6,91
78678865,10/09/2020,4,91
66878865,10/09/2020,3,93
57399865,10/09/2020,15,93
93799865,10/09/2020,17,93
65309865,10/09/2020,13,93
78009865,10/09/2020,2,91
89719865,10/09/2020,17,93
13129865,10/09/2020,11,93
71659865,10/09/2020,14,91
93079865,10/09/2020,3,91
31089865,10/09/2020,6,91
87290865,10/09/2020,17,93
52120865,10/09/2020,6,91
77140865,10/09/2020,15,91
11550865,10/09/2020,15,93
25150865,10/09/2020,17,91
31360865,10/09/2020,15,93
31501865,10/09/2020,9,99
39511865,10/09/2020,15,93
52541865,10/09/2020,4,91
61451865,10/09/2020,17,91
54771865,10/09/2020,11,91
71881865,10/09/2020,1,91
21402865,10/09/2020,15,93
83012865,10/09/2020,6,91
43822865,10/09/2020,17,93
48132865,10/09/2020,6,91
89313865,10/09/2020,15,93
61733865,10/09/2020,13,93
23053865,10/09/2020,15,91
87273865,10/09/2020,13,99
84383865,10/09/2020,12,99
55094865,10/09/2020,7,91
61204865,10/09/2020,11,93
77604865,10/09/2020,6,91
40114865,10/09/2020,12,93
68264865,10/09/2020,13,99
35564865,10/09/2020,16,91
52864865,10/09/2020,17,91
11964865,10/09/2020,15,98
10684865,10/09/2020,3,91
37984865,10/09/2020,14,93
75315965,10/09/2020,17,91
37735965,10/09/2020,11,91
41045965,10/09/2020,1,91
74555965,10/09/2020,14,91
13465965,10/09/2020,14,93
56165965,10/09/2020,5,93
44506965,10/09/2020,1,91
13606965,10/09/2020,9,91
63226965,10/09/2020,15,93
88726965,10/09/2020,5,91
85836965,10/09/2020,12,99
76446965,10/09/2020,15,93
12656965,10/09/2020,13,93
13176965,10/09/2020,16,91
11186965,10/09/2020,6,91
79197965,10/09/2020,14,93
33317965,10/09/2020,11,91
57917965,10/09/2020,15,93
99527965,10/09/2020,17,91
62367965,10/09/2020,2,91
79667965,10/09/2020,14,91
64787965,10/09/2020,5,91
99808965,10/09/2020,9,93
37008965,10/09/2020,1,91
43218965,10/09/2020,14,93
77818965,10/09/2020,17,93
75638965,10/09/2020,14,91
27148965,10/09/2020,10,91
43739965,10/09/2020,10,93
59469965,10/09/2020,16,93
41690965,10/09/2020,12,99
33820965,10/09/2020,11,93
79740965,10/09/2020,16,91
14050965,10/09/2020,2,91
21780965,10/09/2020,17,91
63391965,10/09/2020,15,93
97991965,10/09/2020,7,99
65191965,10/09/2020,5,99
99501965,10/09/2020,15,93
27321965,10/09/2020,12,91
27131965,10/09/2020,3,91
14571965,10/09/2020,2,91
13671965,10/09/2020,17,91
31681965,10/09/2020,16,91
16702965,10/09/2020,4,91
63812965,10/09/2020,15,91
70112965,10/09/2020,2,91
81632965,10/09/2020,6,91
27742965,10/09/2020,15,91
49972965,10/09/2020,11,93
79303965,10/09/2020,4,91
47503965,10/09/2020,7,91
56603965,10/09/2020,7,91
75703965,10/09/2020,15,93
77123965,10/09/2020,12,93
69733965,10/09/2020,12,93
95133965,10/09/2020,11,99
25843965,10/09/2020,10,93
61053965,10/09/2020,2,91
89873965,10/09/2020,17,91
77883965,10/09/2020,15,91
81294965,10/09/2020,17,91
88594965,10/09/2020,11,93
85894965,10/09/2020,8,93
35604965,10/09/2020,13,91
17214965,10/09/2020,12,93
66644965,10/09/2020,3,91
45554965,10/09/2020,10,93
93564965,10/09/2020,9,91
61995065,10/09/2020,15,91
51515065,10/09/2020,15,91
57915065,10/09/2020,16,93
17535065,10/09/2020,12,93
21135065,10/09/2020,15,93
34975065,10/09/2020,11,99
23406065,10/09/2020,10,93
75016065,10/09/2020,5,91
69426065,10/09/2020,10,93
50136065,10/09/2020,2,91
79946065,10/09/2020,15,91
98856065,10/09/2020,12,91
77766065,10/09/2020,13,91
81176065,10/09/2020,14,93
92886065,10/09/2020,14,91
41797065,10/09/2020,14,93
39997065,10/09/2020,15,91
13117065,10/09/2020,6,99
11647065,10/09/2020,15,93
72357065,10/09/2020,8,91
41218065,10/09/2020,15,93
49418065,10/09/2020,2,91
93348065,10/09/2020,8,99
53968065,10/09/2020,15,93
37378065,10/09/2020,17,91
73778065,10/09/2020,15,91
15388065,10/09/2020,16,93
18609065,10/09/2020,6,91
79319065,10/09/2020,5,91
46619065,10/09/2020,12,91
63729065,10/09/2020,12,99
10029065,10/09/2020,3,91
52639065,10/09/2020,3,91
28749065,10/09/2020,15,93
95049065,10/09/2020,6,91
84959065,10/09/2020,6,91
64389065,10/09/2020,2,91
30590065,10/09/2020,2,91
59690065,10/09/2020,14,93
91630065,10/09/2020,15,91
73380065,10/09/2020,15,91
77980065,10/09/2020,15,93
79731065,10/09/2020,15,91
97931065,10/09/2020,3,91
47881065,10/09/2020,15,93
52902065,10/09/2020,2,91
87212065,10/09/2020,16,91
33422065,10/09/2020,15,93
83232065,10/09/2020,5,98
88732065,10/09/2020,2,91
15032065,10/09/2020,11,91
26072065,10/09/2020,11,93
87593065,10/09/2020,9,91
95793065,10/09/2020,14,99
83323065,10/09/2020,16,91
11523065,10/09/2020,15,93
63463065,10/09/2020,7,91
23273065,10/09/2020,14,93
60573065,10/09/2020,3,91
85883065,10/09/2020,12,91
54983065,10/09/2020,7,91
73083065,10/09/2020,11,91
63894065,10/09/2020,15,93
65404065,10/09/2020,12,99
11614065,10/09/2020,16,99
10714065,10/09/2020,1,91
30044065,10/09/2020,2,91
20895175,10/09/2020,13,99
53305175,10/09/2020,13,91
19705175,10/09/2020,12,93
22025175,10/09/2020,11,99
55535175,10/09/2020,2,91
99135175,10/09/2020,16,93
21265175,10/09/2020,9,91
68375175,10/09/2020,4,99
19606175,10/09/2020,15,93
84726175,10/09/2020,16,93
42926175,10/09/2020,13,93
49746175,10/09/2020,5,91
64676175,10/09/2020,15,91
61597175,10/09/2020,10,93
41307175,10/09/2020,9,93
24437175,10/09/2020,12,91
27137175,10/09/2020,13,93
33057175,10/09/2020,13,91
57467175,10/09/2020,5,91
35477175,10/09/2020,3,91
19077175,10/09/2020,14,93
84387175,10/09/2020,7,91
49887175,10/09/2020,5,91
56187175,10/09/2020,7,99
64048175,10/09/2020,13,99
76658175,10/09/2020,1,91
38268175,10/09/2020,17,91
17178175,10/09/2020,8,91
97319175,10/09/2020,5,91
71729175,10/09/2020,15,93
71249175,10/09/2020,12,91
77459175,10/09/2020,1,91
93859175,10/09/2020,6,93
35089175,10/09/2020,10,93
85600175,10/09/2020,15,91
63800175,10/09/2020,14,93
43610175,10/09/2020,16,93
89820175,10/09/2020,12,91
26930175,10/09/2020,16,91
37540175,10/09/2020,16,91
81570175,10/09/2020,16,91
81380175,10/09/2020,9,91
83991175,10/09/2020,11,93
93321175,10/09/2020,5,99
89241175,10/09/2020,16,93
65261175,10/09/2020,5,91
63081175,10/09/2020,14,99
23892175,10/09/2020,13,91
42992175,10/09/2020,9,91
18722175,10/09/2020,12,93
77822175,10/09/2020,9,91
45022175,10/09/2020,15,93
59432175,10/09/2020,10,99
57393175,10/09/2020,6,99
59713175,10/09/2020,15,93
87913175,10/09/2020,15,91
49333175,10/09/2020,15,93
55443175,10/09/2020,12,91
84543175,10/09/2020,5,91
63643175,10/09/2020,15,99
91843175,10/09/2020,14,91
57863175,10/09/2020,10,99
34304175,10/09/2020,11,99
41604175,10/09/2020,11,99
57004175,10/09/2020,11,91
12124175,10/09/2020,3,91
93544175,10/09/2020,12,91
31744175,10/09/2020,13,93
48044175,10/09/2020,5,91
29754175,10/09/2020,11,93
70695275,10/09/2020,13,91
27995275,10/09/2020,17,91
80405275,10/09/2020,14,91
77515275,10/09/2020,15,91
61925275,10/09/2020,9,91
99935275,10/09/2020,14,99
18365275,10/09/2020,10,93
97465275,10/09/2020,1,91
63485275,10/09/2020,9,99
32585275,10/09/2020,6,91
57085275,10/09/2020,15,93
11496275,10/09/2020,5,91
38796275,10/09/2020,2,91
29836275,10/09/2020,16,93
85566275,10/09/2020,15,99
33766275,10/09/2020,8,91
17176275,10/09/2020,3,91
82486275,10/09/2020,14,93
99597275,10/09/2020,16,93
52817275,10/09/2020,3,93
43527275,10/09/2020,16,93
88837275,10/09/2020,9,91
41247275,10/09/2020,12,91
81057275,10/09/2020,14,99
49208275,10/09/2020,11,91
45228275,10/09/2020,15,93
10868275,10/09/2020,1,91
21388275,10/09/2020,12,99
39109275,10/09/2020,17,91
73139275,10/09/2020,15,93
55649275,10/09/2020,17,91
22759275,10/09/2020,4,91
77069275,10/09/2020,15,93
97879275,10/09/2020,16,91
16979275,10/09/2020,8,91
11800275,10/09/2020,5,91
27960275,10/09/2020,15,98
19570275,10/09/2020,16,93
46201275,10/09/2020,3,91
53311275,10/09/2020,16,99
63451275,10/09/2020,17,93
21271275,10/09/2020,16,93
63071275,10/09/2020,15,93
49281275,10/09/2020,3,91
93692275,10/09/2020,2,91
59092275,10/09/2020,13,93
25632275,10/09/2020,15,99
96052275,10/09/2020,6,99
73162275,10/09/2020,6,91
25582275,10/09/2020,1,91
53782275,10/09/2020,8,93
61982275,10/09/2020,12,99
33593275,10/09/2020,15,91
69993275,10/09/2020,6,91
93303275,10/09/2020,13,91
39323275,10/09/2020,16,93
85243275,10/09/2020,15,93
77043275,10/09/2020,15,93
71263275,10/09/2020,16,91
49463275,10/09/2020,15,93
91073275,10/09/2020,15,93
15004275,10/09/2020,15,91
19224275,10/09/2020,13,93
35434275,10/09/2020,13,91
35384275,10/09/2020,15,91
76415375,10/09/2020,2,91
65515375,10/09/2020,17,93
45325375,10/09/2020,17,91
73855375,10/09/2020,12,93
90775375,10/09/2020,2,91
97885375,10/09/2020,8,91
15896375,10/09/2020,5,93
73426375,10/09/2020,4,91
81626375,10/09/2020,11,91
97026375,10/09/2020,9,99
55366375,10/09/2020,15,93
63376375,10/09/2020,11,91
43517375,10/09/2020,5,91
59917375,10/09/2020,17,91
61857375,10/09/2020,13,91
98777375,10/09/2020,12,93
98587375,10/09/2020,6,93
53087375,10/09/2020,14,99
21618375,10/09/2020,15,93
87018375,10/09/2020,15,91
83228375,10/09/2020,13,99
47778375,10/09/2020,17,91
84078375,10/09/2020,6,91
30288375,10/09/2020,12,93
28488375,10/09/2020,3,91
71709375,10/09/2020,16,99
16349375,10/09/2020,10,93
39859375,10/09/2020,15,91
79090375,10/09/2020,1,91
15200375,10/09/2020,8,99
92500375,10/09/2020,14,91
69800375,10/09/2020,15,93
36240375,10/09/2020,4,91
12640375,10/09/2020,3,91
30840375,10/09/2020,13,93
88040375,10/09/2020,8,93
38850375,10/09/2020,2,91
95150375,10/09/2020,6,91
63301375,10/09/2020,3,91
51311375,10/09/2020,15,99
71121375,10/09/2020,14,93
27331375,10/09/2020,4,91
72831375,10/09/2020,17,91
85051375,10/09/2020,17,93
38561375,10/09/2020,13,93
17661375,10/09/2020,15,93
53681375,10/09/2020,14,91
93492375,10/09/2020,15,91
55812375,10/09/2020,16,91
87422375,10/09/2020,15,91
31022375,10/09/2020,16,93
73632375,10/09/2020,17,93
93342375,10/09/2020,15,91
38842375,10/09/2020,12,99
50262375,10/09/2020,15,91
65382375,10/09/2020,14,99
55193375,10/09/2020,14,91
47323375,10/09/2020,5,99
25523375,10/09/2020,14,93
12633375,10/09/2020,1,91
33243375,10/09/2020,15,93
99643375,10/09/2020,17,93
96563375,10/09/2020,15,99
31063375,10/09/2020,15,93
25473375,10/09/2020,17,93
39883375,10/09/2020,15,91
89404375,10/09/2020,17,91
43434375,10/09/2020,16,91
43574375,10/09/2020,15,93
59974375,10/09/2020,11,93
45184375,10/09/2020,14,91
37595475,10/09/2020,15,91
81905475,10/09/2020,15,93
41525475,10/09/2020,11,99
98635475,10/09/2020,2,91
29245475,10/09/2020,16,91
75645475,10/09/2020,15,93
41045475,10/09/2020,16,93
27016475,10/09/2020,16,93
31426475,10/09/2020,6,91
94126475,10/09/2020,2,91
77636475,10/09/2020,9,99
61756475,10/09/2020,16,93
77156475,10/09/2020,11,91
22276475,10/09/2020,1,91
21376475,10/09/2020,12,99
59576475,10/09/2020,14,93
17397475,10/09/2020,5,91
25597475,10/09/2020,15,93
81997475,10/09/2020,15,91
80427475,10/09/2020,5,91
97247475,10/09/2020,15,91
50567475,10/09/2020,2,91
45877475,10/09/2020,13,93
48387475,10/09/2020,2,91
70187475,10/09/2020,6,91
50998475,10/09/2020,4,93
91228475,10/09/2020,14,99
27628475,10/09/2020,13,91
52268475,10/09/2020,14,93
83599475,10/09/2020,17,91
22219475,10/09/2020,7,99
87719475,10/09/2020,13,91
27529475,10/09/2020,3,91
56149475,10/09/2020,11,93
15869475,10/09/2020,15,91
48379475,10/09/2020,5,93
71889475,10/09/2020,15,91
19089475,10/09/2020,12,99
38990475,10/09/2020,1,91
17610475,10/09/2020,14,93
33340475,10/09/2020,5,91
75950475,10/09/2020,3,99
41780475,10/09/2020,15,93
58891475,10/09/2020,1,91
14811475,10/09/2020,13,93
71111475,10/09/2020,11,93
45521475,10/09/2020,15,91
22821475,10/09/2020,7,91
52151475,10/09/2020,11,91
15281475,10/09/2020,17,91
25092475,10/09/2020,3,91
39402475,10/09/2020,17,93
16702475,10/09/2020,3,91
67222475,10/09/2020,5,93
47032475,10/09/2020,17,91
86272475,10/09/2020,1,91
67503475,10/09/2020,15,93
47313475,10/09/2020,17,91
81913475,10/09/2020,13,91
48023475,10/09/2020,4,99
73333475,10/09/2020,14,91
81533475,10/09/2020,3,91
19733475,10/09/2020,17,91
53473475,10/09/2020,15,91
21673475,10/09/2020,16,93
81624475,10/09/2020,15,91
57024475,10/09/2020,15,93
46934475,10/09/2020,3,91
54134475,10/09/2020,14,91
63754475,10/09/2020,14,93
45364475,10/09/2020,7,93
21764475,10/09/2020,15,93
93505575,10/09/2020,12,91
38625575,10/09/2020,14,99
66825575,10/09/2020,2,91
23645575,10/09/2020,13,91
15255575,10/09/2020,14,93
49475575,10/09/2020,15,93
75875575,10/09/2020,14,91
88385575,10/09/2020,5,91
43026575,10/09/2020,17,91
59236575,10/09/2020,8,91
95346575,10/09/2020,13,93
71366575,10/09/2020,15,91
77766575,10/09/2020,8,91
57576575,10/09/2020,15,93
33976575,10/09/2020,5,91
13786575,10/09/2020,17,91
82886575,10/09/2020,4,91
71797575,10/09/2020,15,93
29517575,10/09/2020,15,93
57527575,10/09/2020,11,91
35247575,10/09/2020,8,91
90747575,10/09/2020,10,91
91457575,10/09/2020,5,91
11267575,10/09/2020,15,91
11077575,10/09/2020,12,99
63687575,10/09/2020,17,99
20798575,10/09/2020,14,91
39898575,10/09/2020,17,93
16198575,10/09/2020,4,99
23828575,10/09/2020,14,91
51028575,10/09/2020,15,93
75438575,10/09/2020,16,91
73638575,10/09/2020,12,93
32878575,10/09/2020,10,99
37188575,10/09/2020,3,91
63399575,10/09/2020,9,91
39649575,10/09/2020,13,93
67849575,10/09/2020,16,91
55289575,10/09/2020,11,91
77089575,10/09/2020,15,93
56189575,10/09/2020,6,91
73290575,10/09/2020,15,91
29690575,10/09/2020,16,91
35800575,10/09/2020,12,93
62720575,10/09/2020,6,91
61820575,10/09/2020,6,99
71340575,10/09/2020,15,93
56650575,10/09/2020,2,91
34470575,10/09/2020,10,91
33380575,10/09/2020,14,91
89591575,10/09/2020,15,91
88401575,10/09/2020,3,91
76221575,10/09/2020,10,93
14941575,10/09/2020,5,93
21861575,10/09/2020,17,91
38592575,10/09/2020,17,91
37692575,10/09/2020,13,99
56502575,10/09/2020,11,93
35222575,10/09/2020,11,91
62332575,10/09/2020,3,91
19632575,10/09/2020,13,93
78732575,10/09/2020,12,93
97593575,10/09/2020,16,91
85793575,10/09/2020,15,93
53323575,10/09/2020,7,91
18823575,10/09/2020,11,99
83133575,10/09/2020,17,91
79863575,10/09/2020,1,91
26594575,10/09/2020,7,99
71614575,10/09/2020,16,91
90714575,10/09/2020,4,91
51424575,10/09/2020,9,91
39434575,10/09/2020,15,93
75834575,10/09/2020,8,93
43034575,10/09/2020,10,93
43174575,10/09/2020,11,93
13984575,10/09/2020,15,93
17615675,10/09/2020,13,91
33825675,10/09/2020,17,91
37235675,10/09/2020,15,91
62255675,10/09/2020,15,99
75955675,10/09/2020,12,93
30265675,10/09/2020,9,93
95575675,10/09/2020,15,91
64675675,10/09/2020,11,93
27185675,10/09/2020,11,93
29936675,10/09/2020,15,91
85856675,10/09/2020,13,99
75476675,10/09/2020,17,91
21876675,10/09/2020,4,91
63297675,10/09/2020,1,91
19217675,10/09/2020,15,91
68317675,10/09/2020,13,91
90117675,10/09/2020,4,91
45427675,10/09/2020,5,91
15947675,10/09/2020,16,91
23147675,10/09/2020,15,93
15757675,10/09/2020,9,93
54857675,10/09/2020,13,93
14287675,10/09/2020,1,91
93908675,10/09/2020,15,91
91918675,10/09/2020,16,93
78028675,10/09/2020,12,91
84758675,10/09/2020,5,91
75278675,10/09/2020,15,91
81819675,10/09/2020,15,93
19019675,10/09/2020,15,91
72339675,10/09/2020,3,93
30869675,10/09/2020,17,93
95500675,10/09/2020,15,91
37110675,10/09/2020,11,91
44220675,10/09/2020,2,91
85120675,10/09/2020,10,99
13130675,10/09/2020,16,99
17250675,10/09/2020,4,91
25260675,10/09/2020,15,93
58721675,10/09/2020,17,91
37821675,10/09/2020,9,91
16731675,10/09/2020,15,99
45831675,10/09/2020,17,91
25541675,10/09/2020,15,93
41751675,10/09/2020,12,99
59951675,10/09/2020,15,93
73361675,10/09/2020,13,93
33171675,10/09/2020,13,93
18292675,10/09/2020,4,91
60232675,10/09/2020,7,99
69332675,10/09/2020,15,93
87242675,10/09/2020,12,91
18713675,10/09/2020,8,6
51033675,10/09/2020,16,93
81743675,10/09/2020,15,91
19753675,10/09/2020,15,91
17763675,10/09/2020,5,99
13304675,10/09/2020,12,93
93114675,10/09/2020,12,91
25534675,10/09/2020,15,91
33064675,10/09/2020,15,91
83874675,10/09/2020,10,99
83295775,10/09/2020,16,91
46995775,10/09/2020,5,99
61205775,10/09/2020,10,93
67225775,10/09/2020,17,91
21825775,10/09/2020,2,91
98935775,10/09/2020,1,91
29545775,10/09/2020,16,99
53765775,10/09/2020,11,91
56275775,10/09/2020,8,91
95375775,10/09/2020,13,91
11775775,10/09/2020,17,91
35996775,10/09/2020,9,99
17506775,10/09/2020,15,91
53906775,10/09/2020,16,91
37316775,10/09/2020,16,93
73336775,10/09/2020,15,91
18836775,10/09/2020,12,91
73666775,10/09/2020,17,91
14376775,10/09/2020,15,91
97886775,10/09/2020,6,91
65897775,10/09/2020,9,91
99207775,10/09/2020,15,91
68307775,10/09/2020,8,91
92047775,10/09/2020,12,91
35367775,10/09/2020,11,91
39967775,10/09/2020,17,93
88067775,10/09/2020,3,91
47167775,10/09/2020,9,93
73377775,10/09/2020,16,91
12477775,10/09/2020,1,91
67977775,10/09/2020,5,91
34087775,10/09/2020,8,91
81198775,10/09/2020,16,93
57928775,10/09/2020,7,91
34178775,10/09/2020,4,93
39488775,10/09/2020,15,93
23899775,10/09/2020,14,93
25409775,10/09/2020,6,91
83609775,10/09/2020,14,91
16119775,10/09/2020,11,99
33559775,10/09/2020,15,91
45590775,10/09/2020,15,91
63500775,10/09/2020,14,93
83310775,10/09/2020,13,91
21510775,10/09/2020,6,91
48620775,10/09/2020,15,93
46630775,10/09/2020,2,91
51601775,10/09/2020,16,93
86101775,10/09/2020,14,93
99421775,10/09/2020,15,91
88521775,10/09/2020,6,93
58331775,10/09/2020,11,93
37431775,10/09/2020,15,93
47951775,10/09/2020,13,93
97761775,10/09/2020,14,93
91932775,10/09/2020,16,91
89132775,10/09/2020,7,91
29652775,10/09/2020,13,91
25052775,10/09/2020,15,93
44772775,10/09/2020,4,93
91882775,10/09/2020,17,91
18182775,10/09/2020,4,91
54533775,10/09/2020,11,93
23394775,10/09/2020,9,91
18604775,10/09/2020,11,99
67704775,10/09/2020,15,91
65714775,10/09/2020,13,91
41444775,10/09/2020,11,91
27844775,10/09/2020,15,93
83864775,10/09/2020,12,99
71064775,10/09/2020,13,99
82774775,10/09/2020,2,98
51684775,10/09/2020,6,91
21005875,10/09/2020,15,93
27215875,10/09/2020,15,91
74135875,10/09/2020,13,93
68445875,10/09/2020,15,93
19155875,10/09/2020,15,93
19965875,10/09/2020,15,91
22475875,10/09/2020,6,93
35175875,10/09/2020,13,91
71906875,10/09/2020,15,93
81526875,10/09/2020,6,91
21856875,10/09/2020,15,91
33466875,10/09/2020,15,93
10766875,10/09/2020,12,91
71807875,10/09/2020,15,91
47967875,10/09/2020,14,91
53177875,10/09/2020,14,93
77398875,10/09/2020,17,91
17918875,10/09/2020,13,91
63128875,10/09/2020,10,99
51138875,10/09/2020,11,93
61848875,10/09/2020,15,93
85258875,10/09/2020,16,93
33458875,10/09/2020,5,91
63268875,10/09/2020,3,91
31468875,10/09/2020,17,93
68578875,10/09/2020,12,99
89288875,10/09/2020,14,91
41088875,10/09/2020,14,99
98529875,10/09/2020,12,91
34449875,10/09/2020,1,91
93359875,10/09/2020,12,93
51369875,10/09/2020,3,91
13300875,10/09/2020,5,91
95720875,10/09/2020,10,91
75530875,10/09/2020,3,91
15240875,10/09/2020,15,93
42540875,10/09/2020,1,91
38750875,10/09/2020,10,91
65050875,10/09/2020,17,93
27660875,10/09/2020,15,93
73680875,10/09/2020,14,91
10931875,10/09/2020,1,91
51351875,10/09/2020,13,91
57751875,10/09/2020,3,91
40261875,10/09/2020,11,99
92061875,10/09/2020,9,93
45381875,10/09/2020,12,91
88081875,10/09/2020,1,91
34292875,10/09/2020,5,99
89792875,10/09/2020,15,93
72202875,10/09/2020,10,99
99502875,10/09/2020,15,91
43102875,10/09/2020,11,93
85712875,10/09/2020,5,91
73912875,10/09/2020,15,91
53532875,10/09/2020,14,93
31732875,10/09/2020,6,99
85282875,10/09/2020,13,91
63293875,10/09/2020,13,91
89213875,10/09/2020,4,91
27413875,10/09/2020,9,98
12723875,10/09/2020,5,91
88123875,10/09/2020,15,91
40733875,10/09/2020,3,91
77743875,10/09/2020,15,93
76843875,10/09/2020,11,99
60253875,10/09/2020,2,91
79163875,10/09/2020,4,91
62483875,10/09/2020,3,91
45183875,10/09/2020,13,91
25704875,10/09/2020,16,91
99734875,10/09/2020,14,99
97264875,10/09/2020,6,91
50774875,10/09/2020,11,99
73415975,10/09/2020,17,91
78915975,10/09/2020,5,91
62325975,10/09/2020,14,91
27635975,10/09/2020,14,91
43745975,10/09/2020,10,93
23985975,10/09/2020,16,93
19196975,10/09/2020,16,91
61706975,10/09/2020,13,99
48766975,10/09/2020,10,91
83407975,10/09/2020,14,91
71607975,10/09/2020,16,91
37627975,10/09/2020,7,91
99237975,10/09/2020,9,99
94447975,10/09/2020,11,91
50657975,10/09/2020,8,91
19998975,10/09/2020,5,91
67908975,10/09/2020,13,99
77718975,10/09/2020,14,99
17528975,10/09/2020,14,91
81128975,10/09/2020,15,93
50558975,10/09/2020,2,91
16768975,10/09/2020,4,91
19278975,10/09/2020,10,99
25299975,10/09/2020,11,91
47619975,10/09/2020,8,93
45819975,10/09/2020,15,91
39229975,10/09/2020,16,91
26529975,10/09/2020,4,91
13639975,10/09/2020,11,93
13349975,10/09/2020,8,91
98659975,10/09/2020,14,91
16289975,10/09/2020,2,91
41590975,10/09/2020,14,91
69790975,10/09/2020,15,93
60210975,10/09/2020,11,93
61110975,10/09/2020,1,91
87320975,10/09/2020,16,91
19930975,10/09/2020,16,93
80540975,10/09/2020,7,93
77840975,10/09/2020,9,99
34140975,10/09/2020,5,93
12721975,10/09/2020,15,91
55231975,10/09/2020,16,91
51631975,10/09/2020,15,93
